Date,open,high,low,close,volume,dividends,stock splits,symbol,rsi,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,sma_20,sma_50,sma_200,ema_12,ema_26,atr,date,year,month,day,day_of_week,daily_return,volume_sma_20,volume_above_avg
2024-04-26 00:00:00-04:00,173.5403194325108,173.87871320868138,168.84277660691075,171.1318359375,64665300,0.0,0.0,GOOGL,75.20182405553771,147.56867819820297,155.71453475952148,163.86039132084,10.46255132688622,1.4463278086180191,,,,155.71453475952148,,,157.77451184324602,,4.841896554050044,2024-04-26,2024,4,26,4,10.224364297879983,29014905.0,True
2024-04-29 00:00:00-04:00,168.25557809024173,168.74325204452023,164.4239062306873,165.3594207763672,45610000,0.0,0.0,GOOGL,63.650740912711036,147.0990619684151,156.24499893188477,165.39093589535443,11.707174022839412,0.9982770972994282,,,,156.24499893188477,,,158.94142090988004,,5.002267403011992,2024-04-29,2024,4,29,0,-3.3730808353163444,29708865.0,True
2024-04-30 00:00:00-04:00,164.8220143504815,167.30017218886394,161.8263416497257,162.00547790527344,33562900,0.0,0.0,GOOGL,58.06956520931693,147.24958697232427,156.654044342041,166.05850171175774,12.00665761195784,0.7845158073906829,3.977100158983518,,,156.654044342041,,,159.4128142937867,155.4357141348032,5.042214761599689,2024-04-30,2024,4,30,1,-2.028274443238187,30157710.0,True
2024-05-01 00:00:00-04:00,163.51823108824746,166.3248050727695,162.31398182603573,163.080322265625,33493200,0.0,0.0,GOOGL,59.301190344712595,147.36802684385023,157.09891738891602,166.8298079339818,12.388233740625822,0.8073410829670645,3.975064885701215,,,157.09891738891602,,,159.97704628945417,156.00198140375295,4.981779865818006,2024-05-01,2024,5,1,2,0.6634617386086505,30597120.0,True
2024-05-02 00:00:00-04:00,164.00588469256783,165.9366561572897,163.1101731735162,165.82717895507812,24294500,0.0,0.0,GOOGL,62.34519092385215,148.06354724990987,157.89958877563475,167.73563030135963,12.458603093262349,0.9029868193779883,4.147292884587927,,,157.89958877563475,,,160.87706669955017,156.72977381496224,4.806225305238216,2024-05-02,2024,5,2,3,1.6843581440678435,30075610.0,False
2024-05-03 00:00:00-04:00,166.7627138644963,167.16081969689057,162.27417880581723,166.44424438476562,34662400,0.0,0.0,GOOGL,63.01442083750932,148.5487272251151,158.6330825805664,168.7174379360177,12.714063411495093,0.8872910825170771,4.284191346658446,,,158.6330825805664,,,161.7335555741987,157.44936422754026,4.812793998115446,2024-05-03,2024,5,3,4,0.3721135664104036,30636265.0,True
2024-05-06 00:00:00-04:00,166.66320148373052,167.3399586304374,165.2399977875199,167.30015563964844,21871300,0.0,0.0,GOOGL,63.97093218192111,148.76185601330354,159.29243087768555,169.82300574206755,13.221688948256459,0.8802130873713147,4.410903103978853,,,159.29243087768555,,,162.58995558426787,158.17905248028902,4.593447614558719,2024-05-06,2024,5,6,0,0.5142330142123841,30694730.0,False
2024-05-07 00:00:00-04:00,167.69823532661383,170.94271797332505,167.58875812637166,170.43515014648438,28039700,0.0,0.0,GOOGL,67.30609630805722,148.56562343254112,160.02144470214844,171.47726597175577,14.317857573315012,0.9545158832027101,4.70999702716577,,,160.02144470214844,,,163.79690859383965,159.08691156667388,4.51728167452168,2024-05-07,2024,5,7,1,1.8738742321247281,30541065.0,False
2024-05-08 00:00:00-04:00,168.19586940682248,169.34039143777946,167.93711199783866,168.57406616210938,19569100,0.0,0.0,GOOGL,63.54544978794191,148.85439549563813,160.6802963256836,172.50619715572907,14.719789669886469,0.8337491980471573,4.742192153106629,,,160.6802963256836,,,164.53185591203498,159.78966375892836,4.356930683496704,2024-05-08,2024,5,8,2,-1.0919601870714168,30377590.0,False
2024-05-09 00:00:00-04:00,168.58401102643612,169.87782842770906,167.37976174414283,169.15130615234375,15346700,0.0,0.0,GOOGL,64.21333897640586,148.86519564859276,161.20528717041014,173.54537869222753,15.309785104967025,0.8219594833589758,4.7594218133569655,,,161.20528717041014,,,165.24254056439017,160.4831187510332,4.210484713654387,2024-05-09,2024,5,9,3,0.3424251448495452,29786605.0,False
2024-05-10 00:00:00-04:00,167.2304738812949,169.0418211972959,165.39923266388908,167.84751892089844,29799900,0.0,0.0,GOOGL,61.473798541328414,149.244725191636,161.7486885070801,174.25265182252417,15.460976445440245,0.7438758919856022,4.614676590664544,0.2123610390863364,4.402315551578208,161.7486885070801,,,165.64330646539145,161.0286298747269,4.17463357421207,2024-05-10,2024,5,10,4,-0.7707816517071864,30010140.0,False
2024-05-13 00:00:00-04:00,163.47842001430308,168.474538328996,163.2196626015956,168.335205078125,31327600,0.0,0.0,GOOGL,62.12471722014248,150.15579732916626,162.45929107666015,174.76278482415404,15.146555996835174,0.7387904656212679,4.487587045933054,0.06821719548387684,4.419369850449177,162.45929107666015,,,166.05744471350428,161.56985766757123,4.258547642238309,2024-05-13,2024,5,13,0,0.29055309268908314,30219695.0,True
